name	replicate	time	YBL103C	YKL112W	YDR216W	YMR280C	YER040W	YGR142W	YNL036W	YML123C	YHR136C	YDR171W	YCR021C	YGR043C	YHR018C	YAL054C	YFL014W	YOR348C	YDL170W	YBR054W	YCR010C	YDR384C	YER150W	YPL061W	YKR075C	YLR009W	YPL111W	YOR388C	YJL172W	YPL012W	YOR100C	YMR169C	YNR046W	YJR110W	YMR193W	YGL254W	YLR174W	YER002W	YDL018C	YIL136W	YGR183C	YER158C	YJR148W	YNR064C	YGR067C	YPL265W	YKR056W	YCL064C	YJL063C	YDL160C	YIL037C	YLR327C	YDL091C	YHR051W	YHL028W	YMR229C	YOR206W	YJR094C	YIL155C	YJL088W	YLL011W	YNR028W	YDR043C	YDR258C	YKL071W	YNL194C	YLR276C	YLR438W	YNL037C	YKR009C	YKL015W	YGL009C	YPR002W	YDR361C	YLL033W	YOR302W	YNL270C	YFR022W	YAL062W	YDR523C	YPL036W	YJL217W	YOR056C	YBL042C	YLR130C	YLR267W	YHR029C	YOL014W	YNR053C	YLR258W	YDR380W	YLL034C	YDL110C	YER067W	YLR178C	YGL229C	YOR032C	YHR216W	YJL153C	YKL040C	YHR087W	YKL062W
X8_1_a.40	59	40	10.15567824	10.63048676	10.1800918	7.990451496	9.617453205	9.891186245	13.35062215	13.07308853	10.06352942	11.94946086	8.028758296	9.27469857	12.84123583	10.85714126	10.78265918	10.60445643	9.863281347	12.49324831	7.611336073	9.444911713	8.743231455	13.99152207	10.47798554	9.509890148	14.28336024	6.991006782	14.07943257	9.321623672	9.700243024	6.987445036	10.95505359	10.58966262	9.697752439	8.64218289	7.598127774	10.11356925	11.4492906	10.16525003	12.615086	9.666607036	14.28653869	7.051278859	6.217985442	14.02076685	8.566806964	13.83616861	10.89298066	11.78839129	5.992330335	10.76628607	9.571088153	12.6322164	8.224559388	8.945622088	8.291762955	7.003767467	10.6819964	7.692182224	8.979534439	9.374624148	10.27395048	11.56519267	7.562163436	7.660673111	8.785344983	12.77855146	13.38514001	9.722322141	9.118474227	13.13619694	13.74853702	9.950445241	8.159329054	9.934872991	5.287898411	8.366250329	9.70472321	6.695797092	7.857465877	13.55429549	9.006953412	9.56626615	10.6366674	10.75843471	11.73532519	10.64489708	8.893142861	11.42513797	13.19996802	8.931958822	11.64882284	10.27826426	11.58840437	8.829351737	7.363786211	11.41233937	7.209283174	11.80587207	10.7879463	9.583532844
X8_1_a.50	59	50	10.19821712	10.71572391	10.15028089	8.05871252	9.893846782	9.723081004	13.32767201	13.21400967	10.12242465	12.10431833	8.071023957	9.332594901	12.9584652	10.97451842	10.62064214	10.10257194	9.931167392	12.3268305	7.340585622	9.259486027	8.881697124	14.04100643	10.70610698	9.405466795	14.32913501	6.769790329	14.07031447	9.228419504	9.811569162	6.792148751	10.83431613	10.62549312	9.423348745	8.683827309	7.729157769	9.833655923	11.4682492	10.37713013	12.54828661	9.766337274	14.28036179	7.092032966	6.303488594	13.8768164	8.624344051	13.76599219	10.85734964	11.62941654	5.927647387	11.48479066	9.644888023	12.62246324	8.342478154	8.790840304	8.20162758	7.166253869	10.91666237	7.6684893	8.699632925	9.239050274	10.3320933	11.77378629	7.981997887	7.707765982	8.772697713	12.78832003	13.2323242	9.627248906	8.972999475	12.90013073	13.67738448	9.989396756	7.992319329	10.73801062	5.045907899	8.50777202	10.29814695	6.881950976	7.867613443	13.80266089	9.057473968	9.320163816	10.69425309	10.72032797	12.17776428	10.48105911	8.827445753	11.61483012	13.28903124	8.739026592	11.692142	10.71458454	11.79931665	8.752742097	7.245577676	11.0979076	7.374553174	11.70220777	10.89782973	10.02123483
X13_3_b.0	60	0	9.621003975	11.38037527	8.422817479	5.362794186	9.381314235	11.70326532	12.72411827	12.97838294	9.053943562	10.23791764	7.544408066	6.694679452	11.39440489	9.273284462	8.645976523	6.504765553	9.412286046	7.431646858	7.244849818	12.91188769	9.347151481	14.10479863	9.210400192	12.99095017	13.16505173	5.781633439	11.71264433	12.64923864	6.306006912	6.51968706	12.39722593	9.791232396	9.598930063	9.422238295	6.831883776	11.98802844	10.89239134	8.663699163	11.14671616	9.121833688	12.89481029	6.663021742	5.659171598	12.34692008	11.55326292	11.50433817	10.61337346	11.17793325	6.061874385	6.991327381	8.552902778	11.40621765	6.093534386	12.95495228	11.99062984	6.050522843	9.788720401	7.824001192	11.71904645	10.52530841	9.205471777	9.894134975	6.898884704	6.209124203	12.44009894	13.20254327	12.01292031	9.387397014	9.953781946	13.3764608	8.345122466	11.97148858	8.539798701	10.52309503	6.085378492	8.229685966	8.574651841	7.53156055	8.794316353	12.805566	11.55848863	11.99424983	11.22697851	5.855867537	10.92204864	12.99316177	13.14451364	9.567163825	8.082181646	11.77930585	9.304740719	9.25550318	9.424127795	9.045908852	6.597280643	10.63491236	7.325026407	10.76711962	7.88076106	8.095181575
X13_3_b.10	60	10	9.63250426	11.15775338	7.73039486	5.889100378	9.568053025	12.06615499	13.28565974	12.14067132	8.542551333	12.91453531	7.59376486	6.772340207	11.73000668	9.191426027	8.59463895	9.975718458	9.768930997	7.725192343	6.951982963	12.43622984	9.501877062	14.23413724	9.723111861	11.44264247	14.17148234	5.512532579	12.41537352	11.75346216	6.964026275	6.992715795	11.59588824	10.39236741	9.603099588	9.076727801	6.034049265	10.72790415	11.18586936	9.400022112	11.74925632	9.664990026	13.7279066	6.365596975	5.581485605	13.92146169	9.613070942	13.05310767	10.70035044	11.25706462	5.761660113	8.467794874	9.263644348	11.85107858	8.494338706	12.81889013	11.14914321	5.913741035	11.01001008	7.667660997	9.236806148	10.34547443	10.15232712	11.47352486	6.449155086	6.12254448	11.19297246	13.63871719	12.43969002	9.751484933	10.00258425	13.52875457	9.287124417	11.47073908	8.039499611	9.514849462	5.421371302	7.930371184	9.035919478	6.663303987	7.810196189	12.99386609	9.925404615	10.76994883	10.55396383	8.250407717	11.46687593	12.69506	10.07389866	11.47732685	9.244656927	10.6100284	10.5164901	11.74051433	9.851224449	9.749772295	6.504611991	11.01820713	6.993027568	10.93756674	10.24590491	9.755543733
X13_3_b.20	60	20	9.84821227	10.83031694	6.225470183	6.276270597	9.927626301	9.735404871	13.24282717	9.614335224	7.246929927	12.10156219	7.412265937	7.333911252	13.01713441	10.13446763	9.131525149	9.925004678	10.22160326	8.21562103	7.123097707	11.21364056	9.63388983	14.14143155	9.042359794	8.21724804	14.24385191	5.864738891	13.67318322	8.039859047	8.338166008	7.45591271	10.54851548	10.3186415	10.01871757	9.715623604	5.550691438	9.891305959	11.46965768	9.881669268	11.8223643	9.609704141	14.14811082	7.334158277	5.80089695	13.77199499	8.628192413	13.74685706	11.27380902	11.37613318	6.082601462	7.922199154	9.969493643	12.3312024	8.937761793	10.84867516	7.384911699	6.04670955	10.75922807	8.622543768	8.900321048	10.05633065	9.821896747	10.8768412	7.174199539	6.363292262	8.602176863	14.08151554	13.10564597	10.12305605	9.788977081	13.37391345	10.79383039	10.58913633	8.323811727	10.08679494	5.401381188	8.115376877	10.38580746	6.43378303	7.804650785	13.39952773	8.751091468	9.379523681	9.780851783	9.074627166	12.63699262	12.26792347	8.21646976	12.00463398	11.50123858	8.217080142	11.35921757	10.8606678	11.22085935	9.580704926	6.758059589	11.30150014	7.234850577	11.19740866	10.57392699	10.0538568
X13_3_b.30	60	30	10.07115456	10.46631649	6.326584182	6.22614512	10.34632952	8.805112587	13.2834482	10.07012626	7.642292668	11.56559028	6.972024508	7.985685313	13.77278211	10.0818563	8.900754107	9.269989336	10.74925794	7.598453866	6.948427611	10.70316171	9.120008686	13.82682735	8.683590842	8.295744727	14.44158685	5.611527412	14.13726012	7.837381107	8.659889703	7.605776582	10.26509991	10.64989616	10.305569	9.872229379	5.64382297	9.815846374	11.50564239	10.01567893	12.07969001	9.85162642	14.30906559	7.563408741	6.103671248	13.76445834	8.63184679	13.89988743	11.38198396	11.09005067	6.116529568	7.660973423	10.04219257	12.38428314	8.98379084	8.830806674	7.724040127	5.935668415	10.76911054	9.294294222	8.694051717	9.774319219	10.20282389	11.12886164	7.076598047	6.332319554	8.758003814	14.29848637	13.39479013	10.43313279	9.398331678	13.08110024	11.37895033	10.24601029	8.180347952	11.44528565	5.4117865	8.266670288	10.9732518	6.069154666	7.477001025	13.69953152	8.378535263	8.861407688	10.17172529	8.741286142	13.38591176	12.05196329	7.977434496	12.13815228	11.8593328	8.152479772	11.43942201	11.39978885	11.62019789	10.0765734	6.759751073	11.74720256	7.127490109	11.24371015	10.2532314	10.30689018
X13_3_b.40	60	40	10.4710857	10.12330582	6.566268422	6.166122136	10.96879993	7.45049243	13.37375587	10.86770103	7.80190559	11.02039571	6.608289617	8.671316484	14.23402681	10.14765525	9.035210076	8.507056147	11.41480192	7.173873921	6.647679847	10.50113239	9.162410777	13.35450757	8.832006615	8.122258671	14.56240235	5.537280236	14.31909574	7.82871972	9.29927675	7.909285998	10.19027515	10.93838146	10.08363	9.952440602	5.944222967	9.606494983	11.42963392	10.15094332	12.16185137	10.29392542	14.32343608	7.766616183	6.156889949	13.70139871	8.58441945	13.8512145	11.20454152	11.04990951	6.537724022	6.958923822	10.02557789	12.45330775	8.98522034	8.541963189	7.514275235	5.923562167	10.66673768	10.24273687	8.284790303	9.61900636	10.69657538	11.40051118	7.281075111	6.48524871	9.090108325	14.4506414	13.3390428	10.69384324	9.235222877	12.75011587	11.47535823	9.721611663	8.471242216	12.76414173	5.439415872	8.463810503	11.43296194	6.196681832	7.430245321	13.98524869	8.362720108	9.155287282	10.74588988	8.943928956	13.76007847	11.74108855	7.796652526	12.4637963	12.29829508	7.915939714	11.41930165	11.3867411	11.96028029	10.17747997	7.324423089	11.52130355	7.285239001	11.26923043	10.38480802	10.90970537
X13_3_b.50	60	50	10.57746084	9.959659009	6.577729444	5.834328532	11.30889573	7.129205796	13.54954714	11.43338934	8.076581099	10.60760894	6.514765594	9.258648011	14.40068644	9.97601762	9.333989083	7.878081335	11.88676592	7.579302044	6.666224441	10.2827897	9.325221827	13.04844753	9.09985851	8.000941059	14.60482297	5.372826405	14.45921535	7.99570311	9.918887905	8.159148447	9.741588925	11.27757004	9.76463587	9.849426614	5.872085685	9.319260807	11.49085987	10.18968841	12.32950381	10.37288801	14.32952551	7.485635394	6.127445688	13.68728493	8.681954069	13.84555253	10.81735302	11.17955096	7.111339557	6.704477675	10.02670458	12.53653304	8.529552952	8.639622632	7.619657519	5.76291959	10.6221429	11.0730373	8.361332208	9.468077245	11.1010171	11.51379106	7.482432844	6.372622491	9.517307103	14.37753536	13.0643924	10.88891671	9.136695267	12.68305642	11.42280397	9.489774089	8.693104787	13.50121549	5.526101393	8.476384896	11.7721761	6.176527954	7.720256969	14.13605958	8.34842862	9.619973973	11.24157199	9.154223842	14.10937282	11.48065729	7.849665728	12.45803676	12.57220643	7.864789254	11.26019765	11.11206228	12.03247299	10.29584228	7.940408727	11.1160386	7.243722266	11.37566455	10.59785386	11.33217238
X19_3_c.0	61	0	9.638760244	11.29062291	8.906257328	6.00578217	9.320816484	11.36851523	12.27719611	13.34325286	8.68269978	10.64837184	7.944192399	6.749897182	12.30523862	9.095966312	9.350606771	7.501997736	8.793762974	8.895637215	7.106705348	12.20909519	8.730436515	14.03548219	10.58347637	12.78482759	12.78066073	5.365717139	11.51061204	12.50280342	6.246464922	7.151777248	12.29519588	9.642406903	10.63401139	8.941999772	6.899710944	11.64491036	10.87630157	8.844674688	11.89111566	9.036787479	13.13304089	6.076649912	5.763241227	12.66453485	11.2311599	13.24753928	11.43517977	11.00700191	6.378519477	8.717513224	8.72670345	12.16973449	7.933660497	12.80841819	11.9235525	5.818953818	10.22528438	10.30947251	11.54102744	10.30421003	9.241477089	10.37247401	7.140575637	6.270694889	12.15572964	11.90590622	11.90808449	9.237112988	9.67814582	12.31629068	8.36374605	11.88730882	8.705694787	10.58859254	6.005792039	7.652913193	6.377660623	8.260188273	8.561382279	11.9966961	11.23113593	12.30149119	11.41795484	6.010038497	10.86448803	12.34262626	13.01071969	9.150479925	8.885012337	11.54491867	9.973463479	8.886440685	9.77491898	8.56488039	6.747778612	10.66928499	7.502241021	10.74869016	8.605034261	9.399434284
X19_3_c.10	61	10	9.631213049	11.10566144	10.1633386	7.612061411	9.535409298	11.67262216	12.99009921	12.48903362	8.34553463	13.26535748	8.447236821	7.222486413	12.48003257	9.230465949	10.02694439	12.78197681	9.199164099	9.853011177	7.249753127	11.71407872	9.605941514	14.1811533	10.85953779	11.04684735	14.01775467	5.522109164	11.95084589	11.36367253	7.719727384	7.623104564	11.50217895	10.29629192	10.54439831	8.670208136	6.631606002	10.27241496	11.35871175	10.60169731	12.43923325	9.44800453	13.76689427	6.123162593	5.869320507	13.86446353	9.27274157	13.50647906	11.57735395	11.31519002	6.306378918	10.85904282	9.412442895	12.60790352	10.17989323	12.30517596	10.71012806	5.99359491	11.61009373	9.710150354	8.338106955	10.28071696	10.19569728	11.84283621	7.157543934	7.602256623	10.76180895	12.73812754	12.44823034	9.893919672	9.571349488	12.20789908	9.803204301	11.14179562	8.14413016	9.309480324	6.301408402	7.885834406	6.9454757	7.410185019	8.111240539	12.17411358	9.739119082	10.67805003	10.49368563	8.65087229	10.98147717	12.0185065	9.827949986	11.85483477	10.67272611	9.901695348	11.76419048	12.0506524	10.4481575	9.60192132	7.267569067	10.638682	7.495432294	10.9868214	11.56720214	11.10871737
X19_3_c.20	61	20	10.15252212	10.68483724	9.27347101	7.479427378	10.35375936	9.163240385	13.29336065	10.04647207	7.123931256	12.26915699	7.297189017	8.129775366	13.80707744	9.983146302	10.82776086	12.73972408	10.19810355	10.15580071	7.098239166	10.10196549	9.833378575	14.05527332	9.770652625	8.141513799	14.11091175	5.640335585	13.11510908	7.927962798	9.045644634	7.699989326	10.50654078	10.3563795	10.85491983	9.329183402	6.837756656	9.438436326	11.5371849	10.98628479	12.59386863	9.494321664	14.18389115	6.757340523	5.935626386	13.84049683	8.571915481	13.84796236	11.88450962	11.41173993	6.518797801	9.220209027	9.824846832	12.81642635	9.871136024	10.18612029	7.228431068	5.917314266	10.90484932	10.80602859	8.178213667	10.14733197	10.08075995	11.90411664	7.625862372	7.600814861	8.044500106	13.5147475	13.17811263	10.44693558	9.912609072	11.91552555	11.74254977	10.21420694	8.596852844	10.91589398	6.238418241	8.056805415	7.771536075	6.961591702	7.901994785	12.68573698	8.71962927	9.140439168	9.736679904	9.829776065	11.97539153	11.21161849	8.661614203	12.25749539	12.60479521	7.689581706	12.04311422	10.46941314	11.50576794	9.34747841	6.763314676	10.78027247	7.784351219	11.23543191	11.39861118	10.51255731
X19_3_c.30	61	30	10.21638964	10.34227106	7.977706864	7.515598959	10.54829344	8.497717895	13.07397048	10.07074077	7.451376072	11.95408831	7.144649775	8.700276656	14.12244565	10.23499253	11.25142026	12.1647469	10.58821059	9.784708922	7.268291698	9.645147577	9.593835453	13.68833394	9.655006456	7.646168411	14.09463519	5.491601201	13.80213894	7.420599367	9.81154558	7.756652548	10.36173061	10.41513452	10.67564431	9.712006922	7.06590583	9.279137267	11.4485393	11.10336959	12.46879885	9.443908489	14.32740172	7.333592756	6.716275248	13.68239405	8.591504961	13.86590335	12.03646176	11.31682499	7.207919991	8.913999083	10.00985933	12.8933326	9.80736279	7.73785206	7.083685516	6.095062377	10.91342411	10.78137109	7.477229344	9.628403466	10.03175086	11.66395646	8.149384158	7.962221097	7.965036317	13.6280197	13.48716727	10.50263758	9.582922745	11.65790654	12.37539017	9.910450053	8.44497102	11.75216738	6.006046556	8.310226382	8.656675229	6.866834492	7.951443086	13.00697476	8.315780873	8.871997352	10.20683993	9.431374829	12.68706281	11.05234712	8.005984119	12.07563352	13.00711447	7.607085806	11.78509418	10.23728768	12.11507454	9.431885111	6.941911572	10.56822673	8.025348711	11.41421189	11.07347293	10.85313387
X19_3_c.40	61	40	10.37133906	10.11361167	7.999002399	7.574816763	10.90268871	8.266018271	13.18126127	10.52085515	7.68013345	11.84068768	7.092881117	9.55872999	14.36864439	10.25209881	11.28657224	11.52031604	10.99517306	9.722262884	6.553534634	9.477764655	9.434959025	13.34263237	9.597536453	8.059782034	14.2402074	5.342817559	14.13869045	7.697646478	10.21572427	8.194159039	10.29588052	10.6509336	10.57809283	9.483055328	7.261828876	9.42967273	11.36727076	11.25307949	12.63671359	9.56661442	14.4273238	7.563504171	6.547501019	13.74321444	8.717199077	13.98483249	11.77310723	11.28653905	7.057326646	8.574237549	10.17809705	13.00596838	9.388415628	8.030807354	7.227998525	5.700155759	10.97636325	11.327348	7.431265366	9.683384047	10.20887821	12.03846177	8.011306854	7.817965689	8.651146495	13.67822948	13.46096335	10.67501695	9.575206968	11.87271477	12.54679862	9.685093377	8.512207819	12.44408181	5.957307182	8.316997852	9.504001131	6.747047622	7.918347657	13.14863165	8.147613925	9.140010502	10.54335364	9.31928029	13.14870605	10.65096892	8.007246773	12.40163847	13.24559401	7.396389766	11.85906736	10.6089928	12.41374014	9.77051656	6.817988244	10.60286975	8.362594479	11.57616286	11.14508143	11.10753206
X19_3_c.50	61	50	10.47899112	10.1666281	8.215937504	7.64219039	10.9083736	8.102099905	13.35351695	10.60090811	7.448725847	11.97290622	7.227562427	9.97982865	14.40128166	10.37444685	11.42985661	11.22363081	11.29573119	9.858890259	6.730457925	9.787158865	9.595548421	13.35729626	10.19639007	8.084907296	14.34036357	5.324137659	14.31634746	7.797382065	10.58197585	8.194465041	10.20659962	10.72138518	10.01319066	9.299031686	7.583228378	9.211230443	11.25499039	11.40554469	12.71440887	9.551913912	14.44069047	7.636172415	6.966673084	13.8265675	8.95246382	13.92046003	11.47782729	11.04182098	7.324686834	9.117944016	10.01785185	13.03138728	9.281658568	8.171111129	7.290014578	6.002410886	11.29089756	11.44085143	7.030921761	9.514813396	10.17476683	12.37337155	8.136215314	7.921889689	9.062704576	13.59931793	13.42992966	10.75993204	9.622370514	11.73895147	12.57181587	9.64845917	8.496758125	12.95703266	6.717367928	8.591545746	9.766590119	7.111134262	8.318607682	13.38849812	8.354344224	9.45296707	10.74438248	9.836498438	13.45903882	10.41784588	8.231384387	12.6386543	13.13606285	7.673954944	11.87396427	10.8844555	12.75621262	10.10835631	6.973093967	10.09441986	8.299319272	11.40303688	11.09307108	11.1547583
